date,close,currency,unit,benchmark,source
2018-04-06,1333.1440517961,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-09,1336.4542007054,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-10,1341.0876698443,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-11,1353.0289443235,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-12,1337.2209106471,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-13,1345.3886760118,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-16,1347.1605652752,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-17,1346.4023501241,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-18,1350.308932449,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-19,1345.1920196223,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-20,1335.8026028224,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-23,1324.3004219651,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-24,1331.1966490556,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-25,1322.8666730641,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-26,1317.4995455536,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-27,1323.1492600575,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-04-30,1315.3134285538,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-01,1304.8717750073,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-02,1305.3008438245,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-03,1312.1598018018,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-04,1315.1326396507,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-07,1315.1772561484,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-08,1315.4209962882,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-09,1312.4147165437,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-10,1321.0699638501,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-11,1318.4613581246,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-14,1313.432665867,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-15,1298.9320682239,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-16,1291.3269734329,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-17,1289.9820262504,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-18,1292.2604392706,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-21,1292.2734312024,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-22,1292.99123611,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-23,1294.4787175585,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-24,1304.7989107954,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-25,1301.0335370209,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-29,1300.7341789751,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-30,1301.9184551488,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-05-31,1299.312419415,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-01,1293.1587683455,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-04,1291.7195835627,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-05,1296.559605176,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-06,1296.8290714709,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-07,1297.0412504852,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-08,1298.4730683648,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-11,1298.8898648069,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-12,1295.498426087,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-13,1299.1460058982,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-14,1302.1288563249,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-15,1279.8302685562,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-18,1279.9138690763,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-19,1275.0269405032,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-20,1268.7724586795,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-21,1267.2106762764,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-22,1268.9824487738,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-25,1265.6071328351,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-26,1258.2529026887,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-27,1252.5810779879,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-28,1248.3412119777,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-06-29,1252.7442472758,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-02,1242.0275570124,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-03,1254.050712503,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-05,1257.520945208,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-06,1254.6311565062,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-09,1257.8981078072,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-10,1255.9307423713,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-11,1242.2676117475,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-12,1246.0424883325,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-13,1241.0685607642,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-16,1240.5223626408,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-17,1227.1162119741,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-18,1226.9564095079,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-19,1223.3100121626,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-20,1231.5808908623,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-23,1224.1533513238,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-24,1224.9581026145,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-25,1232.4468180992,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-26,1223.4861198362,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-27,1222.7721525311,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-30,1222.0956657514,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-07-31,1223.8566543187,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-01,1217.1355778091,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-02,1207.8966478821,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-03,1213.3704102192,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-06,1207.9878696157,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-07,1211.7543156971,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-08,1213.392748247,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-09,1212.0952896437,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-10,1210.9195263573,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-13,1193.163472563,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-14,1193.6400225178,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-15,1178.8117302969,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-16,1178.5698092351,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-17,1185.4451052974,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-20,1190.6481240427,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-21,1196.0119248232,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-22,1195.4796231319,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-23,1184.7831984551,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-24,1205.9637754171,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-27,1210.8846569603,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-28,1201.8621465503,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-29,1207.0595255704,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-30,1200.2253622068,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-08-31,1200.881574462,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-04,1191.6912603771,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-05,1197.0262398098,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-06,1200.4787095289,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-07,1195.8251051731,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-10,1195.0958015982,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-11,1197.4335631569,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-12,1205.9934389345,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-13,1201.5872941135,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-14,1193.4098892033,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-17,1199.3497412281,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-18,1198.7550364257,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-19,1203.6665526928,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-20,1207.294382781,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-21,1199.2057624902,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-24,1198.9687776867,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-25,1201.378284721,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-26,1195.5960060802,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-27,1183.183097804,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-09-28,1191.9024631638,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-01,1188.607344917,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-02,1204.883972939,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-03,1197.5246082999,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-04,1199.156973789,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-05,1202.90843482,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-08,1189.5886370707,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-09,1189.8658363571,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-10,1194.4346534399,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-11,1222.0040287602,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-12,1217.8858729504,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-15,1226.8024035468,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-16,1224.8480313749,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-17,1222.3628136138,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-18,1225.4752446914,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-19,1226.4451809843,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-22,1222.1126774158,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-23,1230.9026587832,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-24,1234.4466505954,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-25,1231.6626308659,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-26,1233.8122787075,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-29,1229.8569944026,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-30,1222.5757443593,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-10-31,1215.6240526451,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-01,1232.9840072453,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-02,1232.8519576821,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-05,1231.2455240501,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-06,1227.0751669757,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-07,1225.780455326,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-08,1223.5572257714,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-09,1209.3476701635,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-12,1201.5953580909,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-13,1202.8172666299,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-14,1210.8770920714,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-15,1213.5119800114,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-16,1221.2302052843,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-19,1224.0467340487,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-20,1221.3026888641,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-21,1225.7602479921,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-23,1222.7001327138,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-26,1222.4773774484,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-27,1214.6570521368,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-28,1221.0456017474,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-29,1223.9832848735,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-11-30,1222.2344126163,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-03,1231.2755389444,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-04,1238.7019740644,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-06,1237.6089636263,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-07,1248.2689163185,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-10,1244.1684271612,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-11,1243.2850561088,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-12,1246.1603339277,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-13,1242.2802198428,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-14,1238.105850266,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-17,1245.684616144,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-18,1249.5966623506,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-19,1243.704390632,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-20,1261.4624923178,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-21,1255.992623838,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-24,1268.912672231,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-26,1268.4086892665,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-27,1274.5977371196,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-28,1280.6385962657,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2018-12-31,1281.9979824425,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-02,1285.3318403003,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-03,1294.7327402272,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-04,1285.0480337144,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-07,1288.7384347956,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-08,1285.1923311121,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-09,1293.2342772629,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-10,1287.674351786,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-11,1287.344231348,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-14,1291.7617848739,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-15,1289.756324366,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-16,1293.3642548496,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-17,1291.9265617055,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-18,1281.5950031391,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-22,1284.8305804618,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-23,1283.1506697477,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-24,1281.3403284011,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-25,1303.2557782024,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-28,1303.7362793615,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-29,1311.0991530787,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-30,1319.3673413832,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-01-31,1320.8850204905,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-01,1317.7455267729,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-04,1311.9426538561,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-05,1314.6851441882,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-06,1306.6834657206,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-07,1310.3519169509,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-08,1314.0657425304,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-11,1307.751360396,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
2019-02-12,1310.5463062391,USD,USD/troy_ounce,XAUUSD daily nominal price,Alpha Vantage GOLD_SILVER_HISTORY
